,imgA,imgB,imgA_seg,imgB_seg
30597,img/WOMEN/Sweatshirts_Hoodies/id_00001554/01_2_side.jpg,img/WOMEN/Sweatshirts_Hoodies/id_00001554/01_1_front.jpg,img_seg/WOMEN/Sweatshirts_Hoodies/id_00001554/01_2_side_segment.png,img_seg/WOMEN/Sweatshirts_Hoodies/id_00001554/01_1_front_segment.png
30600,img/WOMEN/Sweatshirts_Hoodies/id_00001554/01_1_front.jpg,img/WOMEN/Sweatshirts_Hoodies/id_00001554/01_2_side.jpg,img_seg/WOMEN/Sweatshirts_Hoodies/id_00001554/01_1_front_segment.png,img_seg/WOMEN/Sweatshirts_Hoodies/id_00001554/01_2_side_segment.png
30602,img/WOMEN/Rompers_Jumpsuits/id_00002975/01_1_front.jpg,img/WOMEN/Rompers_Jumpsuits/id_00002975/01_2_side.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00002975/01_1_front_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00002975/01_2_side_segment.png
30604,img/WOMEN/Rompers_Jumpsuits/id_00002975/01_2_side.jpg,img/WOMEN/Rompers_Jumpsuits/id_00002975/01_1_front.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00002975/01_2_side_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00002975/01_1_front_segment.png
30610,img/WOMEN/Blouses_Shirts/id_00000179/01_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00000179/01_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00000179/01_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00000179/01_2_side_segment.png
30617,img/WOMEN/Blouses_Shirts/id_00000179/01_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00000179/01_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00000179/01_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00000179/01_1_front_segment.png
30632,img/WOMEN/Tees_Tanks/id_00006242/12_1_front.jpg,img/WOMEN/Tees_Tanks/id_00006242/12_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00006242/12_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006242/12_2_side_segment.png
30635,img/WOMEN/Tees_Tanks/id_00006242/12_2_side.jpg,img/WOMEN/Tees_Tanks/id_00006242/12_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00006242/12_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006242/12_1_front_segment.png
30644,img/WOMEN/Cardigans/id_00007628/04_1_front.jpg,img/WOMEN/Cardigans/id_00007628/04_2_side.jpg,img_seg/WOMEN/Cardigans/id_00007628/04_1_front_segment.png,img_seg/WOMEN/Cardigans/id_00007628/04_2_side_segment.png
30647,img/WOMEN/Cardigans/id_00007628/04_2_side.jpg,img/WOMEN/Cardigans/id_00007628/04_1_front.jpg,img_seg/WOMEN/Cardigans/id_00007628/04_2_side_segment.png,img_seg/WOMEN/Cardigans/id_00007628/04_1_front_segment.png
30656,img/WOMEN/Blouses_Shirts/id_00007208/02_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00007208/02_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00007208/02_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00007208/02_2_side_segment.png
30658,img/WOMEN/Blouses_Shirts/id_00007208/02_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00007208/02_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00007208/02_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00007208/02_1_front_segment.png
30670,img/WOMEN/Rompers_Jumpsuits/id_00006647/02_2_side.jpg,img/WOMEN/Rompers_Jumpsuits/id_00006647/02_1_front.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00006647/02_2_side_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00006647/02_1_front_segment.png
30673,img/WOMEN/Rompers_Jumpsuits/id_00006647/02_1_front.jpg,img/WOMEN/Rompers_Jumpsuits/id_00006647/02_2_side.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00006647/02_1_front_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00006647/02_2_side_segment.png
30674,img/WOMEN/Graphic_Tees/id_00004245/01_2_side.jpg,img/WOMEN/Graphic_Tees/id_00004245/01_1_front.jpg,img_seg/WOMEN/Graphic_Tees/id_00004245/01_2_side_segment.png,img_seg/WOMEN/Graphic_Tees/id_00004245/01_1_front_segment.png
30677,img/WOMEN/Graphic_Tees/id_00004245/01_1_front.jpg,img/WOMEN/Graphic_Tees/id_00004245/01_2_side.jpg,img_seg/WOMEN/Graphic_Tees/id_00004245/01_1_front_segment.png,img_seg/WOMEN/Graphic_Tees/id_00004245/01_2_side_segment.png
30687,img/WOMEN/Tees_Tanks/id_00004469/01_1_front.jpg,img/WOMEN/Tees_Tanks/id_00004469/01_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00004469/01_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004469/01_2_side_segment.png
30692,img/WOMEN/Tees_Tanks/id_00004469/01_2_side.jpg,img/WOMEN/Tees_Tanks/id_00004469/01_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00004469/01_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004469/01_1_front_segment.png
30703,img/WOMEN/Rompers_Jumpsuits/id_00005073/02_1_front.jpg,img/WOMEN/Rompers_Jumpsuits/id_00005073/02_2_side.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00005073/02_1_front_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00005073/02_2_side_segment.png
30707,img/WOMEN/Rompers_Jumpsuits/id_00005073/02_2_side.jpg,img/WOMEN/Rompers_Jumpsuits/id_00005073/02_1_front.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00005073/02_2_side_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00005073/02_1_front_segment.png
30723,img/WOMEN/Dresses/id_00003337/02_2_side.jpg,img/WOMEN/Dresses/id_00003337/02_1_front.jpg,img_seg/WOMEN/Dresses/id_00003337/02_2_side_segment.png,img_seg/WOMEN/Dresses/id_00003337/02_1_front_segment.png
30728,img/WOMEN/Dresses/id_00003337/02_1_front.jpg,img/WOMEN/Dresses/id_00003337/02_2_side.jpg,img_seg/WOMEN/Dresses/id_00003337/02_1_front_segment.png,img_seg/WOMEN/Dresses/id_00003337/02_2_side_segment.png
30732,img/WOMEN/Blouses_Shirts/id_00000514/02_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00000514/02_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00000514/02_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00000514/02_2_side_segment.png
30739,img/WOMEN/Blouses_Shirts/id_00000514/02_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00000514/02_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00000514/02_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00000514/02_1_front_segment.png
30747,img/WOMEN/Tees_Tanks/id_00006871/04_2_side.jpg,img/WOMEN/Tees_Tanks/id_00006871/04_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00006871/04_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006871/04_1_front_segment.png
30752,img/WOMEN/Tees_Tanks/id_00006871/04_1_front.jpg,img/WOMEN/Tees_Tanks/id_00006871/04_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00006871/04_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006871/04_2_side_segment.png
30760,img/WOMEN/Dresses/id_00006677/01_2_side.jpg,img/WOMEN/Dresses/id_00006677/01_1_front.jpg,img_seg/WOMEN/Dresses/id_00006677/01_2_side_segment.png,img_seg/WOMEN/Dresses/id_00006677/01_1_front_segment.png
30762,img/WOMEN/Dresses/id_00006677/01_1_front.jpg,img/WOMEN/Dresses/id_00006677/01_2_side.jpg,img_seg/WOMEN/Dresses/id_00006677/01_1_front_segment.png,img_seg/WOMEN/Dresses/id_00006677/01_2_side_segment.png
30781,img/WOMEN/Blouses_Shirts/id_00002000/01_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00002000/01_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00002000/01_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00002000/01_1_front_segment.png
30784,img/WOMEN/Blouses_Shirts/id_00002000/01_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00002000/01_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00002000/01_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00002000/01_2_side_segment.png
30786,img/WOMEN/Tees_Tanks/id_00004142/02_2_side.jpg,img/WOMEN/Tees_Tanks/id_00004142/02_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00004142/02_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004142/02_1_front_segment.png
30788,img/WOMEN/Tees_Tanks/id_00004142/02_1_front.jpg,img/WOMEN/Tees_Tanks/id_00004142/02_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00004142/02_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00004142/02_2_side_segment.png
30792,img/WOMEN/Sweaters/id_00003260/03_1_front.jpg,img/WOMEN/Sweaters/id_00003260/03_2_side.jpg,img_seg/WOMEN/Sweaters/id_00003260/03_1_front_segment.png,img_seg/WOMEN/Sweaters/id_00003260/03_2_side_segment.png
30794,img/WOMEN/Sweaters/id_00003260/03_2_side.jpg,img/WOMEN/Sweaters/id_00003260/03_1_front.jpg,img_seg/WOMEN/Sweaters/id_00003260/03_2_side_segment.png,img_seg/WOMEN/Sweaters/id_00003260/03_1_front_segment.png
30798,img/WOMEN/Jackets_Coats/id_00001053/02_2_side.jpg,img/WOMEN/Jackets_Coats/id_00001053/02_1_front.jpg,img_seg/WOMEN/Jackets_Coats/id_00001053/02_2_side_segment.png,img_seg/WOMEN/Jackets_Coats/id_00001053/02_1_front_segment.png
30802,img/WOMEN/Jackets_Coats/id_00001053/02_1_front.jpg,img/WOMEN/Jackets_Coats/id_00001053/02_2_side.jpg,img_seg/WOMEN/Jackets_Coats/id_00001053/02_1_front_segment.png,img_seg/WOMEN/Jackets_Coats/id_00001053/02_2_side_segment.png
30831,img/WOMEN/Blouses_Shirts/id_00000307/03_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00000307/03_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00000307/03_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00000307/03_1_front_segment.png
30834,img/WOMEN/Blouses_Shirts/id_00000307/03_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00000307/03_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00000307/03_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00000307/03_2_side_segment.png
30836,img/WOMEN/Blouses_Shirts/id_00005758/01_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00005758/01_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00005758/01_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00005758/01_1_front_segment.png
30839,img/WOMEN/Blouses_Shirts/id_00005758/01_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00005758/01_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00005758/01_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00005758/01_2_side_segment.png
30849,img/WOMEN/Blouses_Shirts/id_00002455/03_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00002455/03_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00002455/03_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00002455/03_1_front_segment.png
30852,img/WOMEN/Blouses_Shirts/id_00002455/03_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00002455/03_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00002455/03_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00002455/03_2_side_segment.png
30856,img/WOMEN/Blouses_Shirts/id_00003588/01_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00003588/01_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00003588/01_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00003588/01_1_front_segment.png
30863,img/WOMEN/Blouses_Shirts/id_00003588/01_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00003588/01_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00003588/01_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00003588/01_2_side_segment.png
30868,img/MEN/Tees_Tanks/id_00004750/01_1_front.jpg,img/MEN/Tees_Tanks/id_00004750/01_2_side.jpg,img_seg/MEN/Tees_Tanks/id_00004750/01_1_front_segment.png,img_seg/MEN/Tees_Tanks/id_00004750/01_2_side_segment.png
30875,img/MEN/Tees_Tanks/id_00004750/01_2_side.jpg,img/MEN/Tees_Tanks/id_00004750/01_1_front.jpg,img_seg/MEN/Tees_Tanks/id_00004750/01_2_side_segment.png,img_seg/MEN/Tees_Tanks/id_00004750/01_1_front_segment.png
30880,img/WOMEN/Tees_Tanks/id_00005633/04_2_side.jpg,img/WOMEN/Tees_Tanks/id_00005633/04_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00005633/04_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005633/04_1_front_segment.png
30883,img/WOMEN/Tees_Tanks/id_00005633/04_1_front.jpg,img/WOMEN/Tees_Tanks/id_00005633/04_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00005633/04_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00005633/04_2_side_segment.png
30910,img/MEN/Sweaters/id_00004638/07_1_front.jpg,img/MEN/Sweaters/id_00004638/07_2_side.jpg,img_seg/MEN/Sweaters/id_00004638/07_1_front_segment.png,img_seg/MEN/Sweaters/id_00004638/07_2_side_segment.png
30914,img/MEN/Sweaters/id_00004638/07_2_side.jpg,img/MEN/Sweaters/id_00004638/07_1_front.jpg,img_seg/MEN/Sweaters/id_00004638/07_2_side_segment.png,img_seg/MEN/Sweaters/id_00004638/07_1_front_segment.png
30932,img/WOMEN/Jackets_Coats/id_00006808/02_1_front.jpg,img/WOMEN/Jackets_Coats/id_00006808/02_2_side.jpg,img_seg/WOMEN/Jackets_Coats/id_00006808/02_1_front_segment.png,img_seg/WOMEN/Jackets_Coats/id_00006808/02_2_side_segment.png
30939,img/WOMEN/Jackets_Coats/id_00006808/02_2_side.jpg,img/WOMEN/Jackets_Coats/id_00006808/02_1_front.jpg,img_seg/WOMEN/Jackets_Coats/id_00006808/02_2_side_segment.png,img_seg/WOMEN/Jackets_Coats/id_00006808/02_1_front_segment.png
30950,img/WOMEN/Tees_Tanks/id_00002918/01_1_front.jpg,img/WOMEN/Graphic_Tees/id_00002918/01_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00002918/01_1_front_segment.png,img_seg/WOMEN/Graphic_Tees/id_00002918/01_2_side_segment.png
30953,img/WOMEN/Graphic_Tees/id_00002918/01_2_side.jpg,img/WOMEN/Tees_Tanks/id_00002918/01_1_front.jpg,img_seg/WOMEN/Graphic_Tees/id_00002918/01_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00002918/01_1_front_segment.png
30970,img/WOMEN/Blouses_Shirts/id_00004716/02_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00004716/02_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00004716/02_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00004716/02_1_front_segment.png
30973,img/WOMEN/Blouses_Shirts/id_00004716/02_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00004716/02_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00004716/02_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00004716/02_2_side_segment.png
30979,img/WOMEN/Blouses_Shirts/id_00001726/03_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00001726/03_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00001726/03_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00001726/03_2_side_segment.png
30982,img/WOMEN/Blouses_Shirts/id_00001726/03_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00001726/03_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00001726/03_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00001726/03_1_front_segment.png
30984,img/WOMEN/Dresses/id_00003920/02_2_side.jpg,img/WOMEN/Dresses/id_00003920/02_1_front.jpg,img_seg/WOMEN/Dresses/id_00003920/02_2_side_segment.png,img_seg/WOMEN/Dresses/id_00003920/02_1_front_segment.png
30987,img/WOMEN/Dresses/id_00003920/02_1_front.jpg,img/WOMEN/Dresses/id_00003920/02_2_side.jpg,img_seg/WOMEN/Dresses/id_00003920/02_1_front_segment.png,img_seg/WOMEN/Dresses/id_00003920/02_2_side_segment.png
30996,img/WOMEN/Sweaters/id_00003044/02_1_front.jpg,img/WOMEN/Sweaters/id_00003044/02_2_side.jpg,img_seg/WOMEN/Sweaters/id_00003044/02_1_front_segment.png,img_seg/WOMEN/Sweaters/id_00003044/02_2_side_segment.png
30999,img/WOMEN/Sweaters/id_00003044/02_2_side.jpg,img/WOMEN/Sweaters/id_00003044/02_1_front.jpg,img_seg/WOMEN/Sweaters/id_00003044/02_2_side_segment.png,img_seg/WOMEN/Sweaters/id_00003044/02_1_front_segment.png
31016,img/WOMEN/Blouses_Shirts/id_00002829/01_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00002829/01_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00002829/01_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00002829/01_1_front_segment.png
31019,img/WOMEN/Blouses_Shirts/id_00002829/01_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00002829/01_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00002829/01_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00002829/01_2_side_segment.png
31028,img/WOMEN/Dresses/id_00007725/03_1_front.jpg,img/WOMEN/Dresses/id_00007725/03_2_side.jpg,img_seg/WOMEN/Dresses/id_00007725/03_1_front_segment.png,img_seg/WOMEN/Dresses/id_00007725/03_2_side_segment.png
31031,img/WOMEN/Dresses/id_00007725/03_2_side.jpg,img/WOMEN/Dresses/id_00007725/03_1_front.jpg,img_seg/WOMEN/Dresses/id_00007725/03_2_side_segment.png,img_seg/WOMEN/Dresses/id_00007725/03_1_front_segment.png
31034,img/WOMEN/Blouses_Shirts/id_00003118/01_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00003118/01_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00003118/01_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00003118/01_2_side_segment.png
31041,img/WOMEN/Blouses_Shirts/id_00003118/01_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00003118/01_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00003118/01_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00003118/01_1_front_segment.png
31051,img/WOMEN/Tees_Tanks/id_00000379/01_2_side.jpg,img/WOMEN/Tees_Tanks/id_00000379/01_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00000379/01_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00000379/01_1_front_segment.png
31056,img/WOMEN/Tees_Tanks/id_00000379/01_1_front.jpg,img/WOMEN/Tees_Tanks/id_00000379/01_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00000379/01_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00000379/01_2_side_segment.png
31062,img/WOMEN/Rompers_Jumpsuits/id_00004879/04_2_side.jpg,img/WOMEN/Rompers_Jumpsuits/id_00004879/04_1_front.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00004879/04_2_side_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00004879/04_1_front_segment.png
31065,img/WOMEN/Rompers_Jumpsuits/id_00004879/04_1_front.jpg,img/WOMEN/Rompers_Jumpsuits/id_00004879/04_2_side.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00004879/04_1_front_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00004879/04_2_side_segment.png
31071,img/WOMEN/Dresses/id_00006589/02_1_front.jpg,img/WOMEN/Dresses/id_00006589/02_2_side.jpg,img_seg/WOMEN/Dresses/id_00006589/02_1_front_segment.png,img_seg/WOMEN/Dresses/id_00006589/02_2_side_segment.png
31076,img/WOMEN/Dresses/id_00006589/02_2_side.jpg,img/WOMEN/Dresses/id_00006589/02_1_front.jpg,img_seg/WOMEN/Dresses/id_00006589/02_2_side_segment.png,img_seg/WOMEN/Dresses/id_00006589/02_1_front_segment.png
31090,img/WOMEN/Blouses_Shirts/id_00001393/02_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00001393/02_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00001393/02_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00001393/02_1_front_segment.png
31093,img/WOMEN/Blouses_Shirts/id_00001393/02_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00001393/02_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00001393/02_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00001393/02_2_side_segment.png
31094,img/MEN/Sweatshirts_Hoodies/id_00007804/10_1_front.jpg,img/MEN/Sweatshirts_Hoodies/id_00007804/10_2_side.jpg,img_seg/MEN/Sweatshirts_Hoodies/id_00007804/10_1_front_segment.png,img_seg/MEN/Sweatshirts_Hoodies/id_00007804/10_2_side_segment.png
31098,img/MEN/Sweatshirts_Hoodies/id_00007804/10_2_side.jpg,img/MEN/Sweatshirts_Hoodies/id_00007804/10_1_front.jpg,img_seg/MEN/Sweatshirts_Hoodies/id_00007804/10_2_side_segment.png,img_seg/MEN/Sweatshirts_Hoodies/id_00007804/10_1_front_segment.png
31114,img/WOMEN/Tees_Tanks/id_00006687/07_1_front.jpg,img/WOMEN/Tees_Tanks/id_00006687/07_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00006687/07_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006687/07_2_side_segment.png
31117,img/WOMEN/Tees_Tanks/id_00006687/07_2_side.jpg,img/WOMEN/Tees_Tanks/id_00006687/07_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00006687/07_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006687/07_1_front_segment.png
31129,img/WOMEN/Rompers_Jumpsuits/id_00006012/02_1_front.jpg,img/WOMEN/Rompers_Jumpsuits/id_00006012/02_2_side.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00006012/02_1_front_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00006012/02_2_side_segment.png
31131,img/WOMEN/Rompers_Jumpsuits/id_00006012/02_2_side.jpg,img/WOMEN/Rompers_Jumpsuits/id_00006012/02_1_front.jpg,img_seg/WOMEN/Rompers_Jumpsuits/id_00006012/02_2_side_segment.png,img_seg/WOMEN/Rompers_Jumpsuits/id_00006012/02_1_front_segment.png
31139,img/WOMEN/Tees_Tanks/id_00003315/01_2_side.jpg,img/WOMEN/Tees_Tanks/id_00003315/01_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00003315/01_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003315/01_1_front_segment.png
31144,img/WOMEN/Tees_Tanks/id_00003315/01_1_front.jpg,img/WOMEN/Tees_Tanks/id_00003315/01_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00003315/01_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00003315/01_2_side_segment.png
31164,img/WOMEN/Dresses/id_00007043/06_2_side.jpg,img/WOMEN/Dresses/id_00007043/06_1_front.jpg,img_seg/WOMEN/Dresses/id_00007043/06_2_side_segment.png,img_seg/WOMEN/Dresses/id_00007043/06_1_front_segment.png
31171,img/WOMEN/Dresses/id_00007043/06_1_front.jpg,img/WOMEN/Dresses/id_00007043/06_2_side.jpg,img_seg/WOMEN/Dresses/id_00007043/06_1_front_segment.png,img_seg/WOMEN/Dresses/id_00007043/06_2_side_segment.png
31211,img/WOMEN/Dresses/id_00002057/02_2_side.jpg,img/WOMEN/Dresses/id_00002057/02_1_front.jpg,img_seg/WOMEN/Dresses/id_00002057/02_2_side_segment.png,img_seg/WOMEN/Dresses/id_00002057/02_1_front_segment.png
31216,img/WOMEN/Dresses/id_00002057/02_1_front.jpg,img/WOMEN/Dresses/id_00002057/02_2_side.jpg,img_seg/WOMEN/Dresses/id_00002057/02_1_front_segment.png,img_seg/WOMEN/Dresses/id_00002057/02_2_side_segment.png
31240,img/WOMEN/Blouses_Shirts/id_00007159/05_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00007159/05_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00007159/05_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00007159/05_2_side_segment.png
31247,img/WOMEN/Blouses_Shirts/id_00007159/05_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00007159/05_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00007159/05_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00007159/05_1_front_segment.png
31255,img/WOMEN/Blouses_Shirts/id_00005957/03_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00005957/03_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00005957/03_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00005957/03_2_side_segment.png
31260,img/WOMEN/Blouses_Shirts/id_00005957/03_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00005957/03_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00005957/03_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00005957/03_1_front_segment.png
31263,img/WOMEN/Tees_Tanks/id_00007903/09_1_front.jpg,img/WOMEN/Tees_Tanks/id_00007903/09_2_side.jpg,img_seg/WOMEN/Tees_Tanks/id_00007903/09_1_front_segment.png,img_seg/WOMEN/Tees_Tanks/id_00007903/09_2_side_segment.png
31266,img/WOMEN/Tees_Tanks/id_00007903/09_2_side.jpg,img/WOMEN/Tees_Tanks/id_00007903/09_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00007903/09_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00007903/09_1_front_segment.png
31297,img/WOMEN/Blouses_Shirts/id_00004923/04_1_front.jpg,img/WOMEN/Blouses_Shirts/id_00004923/04_2_side.jpg,img_seg/WOMEN/Blouses_Shirts/id_00004923/04_1_front_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00004923/04_2_side_segment.png
31302,img/WOMEN/Blouses_Shirts/id_00004923/04_2_side.jpg,img/WOMEN/Blouses_Shirts/id_00004923/04_1_front.jpg,img_seg/WOMEN/Blouses_Shirts/id_00004923/04_2_side_segment.png,img_seg/WOMEN/Blouses_Shirts/id_00004923/04_1_front_segment.png
31308,img/WOMEN/Tees_Tanks/id_00006366/04_2_side.jpg,img/WOMEN/Tees_Tanks/id_00006366/04_1_front.jpg,img_seg/WOMEN/Tees_Tanks/id_00006366/04_2_side_segment.png,img_seg/WOMEN/Tees_Tanks/id_00006366/04_1_front_segment.png
